x,rho,rhou,rhoE,u,p
0.0465047,1.05761,0.317283,2.61961,0.3,1.02881
0.0466047,1.05773,0.31732,2.61976,0.3,1.02887
0.0467047,1.05785,0.317356,2.61992,0.3,1.02893
0.0468047,1.05797,0.317392,2.62007,0.3,1.02899
0.0469047,1.05809,0.317428,2.62023,0.3,1.02905
0.0470047,1.05821,0.317464,2.62039,0.3,1.02911
0.0471047,1.05833,0.3175,2.62054,0.3,1.02917
0.0472047,1.05845,0.317536,2.6207,0.3,1.02923
0.0473047,1.05857,0.317572,2.62085,0.3,1.02929
0.0474047,1.05869,0.317608,2.62101,0.3,1.02935
0.0475048,1.05881,0.317644,2.62116,0.3,1.02941
0.0476048,1.05893,0.31768,2.62132,0.3,1.02947
0.0477048,1.05905,0.317716,2.62147,0.3,1.02953
0.0478048,1.05917,0.317752,2.62163,0.3,1.02959
0.0479048,1.05929,0.317788,2.62179,0.3,1.02965
0.0480048,1.05941,0.317824,2.62194,0.3,1.02971
0.0481048,1.05953,0.31786,2.6221,0.3,1.02977
0.0482048,1.05965,0.317896,2.62225,0.3,1.02983
0.0483048,1.05977,0.317932,2.62241,0.3,1.02989
0.0484048,1.05989,0.317968,2.62256,0.3,1.02995
0.0485049,1.06001,0.318004,2.62272,0.3,1.03001
0.0486049,1.06013,0.31804,2.62287,0.3,1.03007
0.0487049,1.06025,0.318076,2.62303,0.3,1.03013
0.0488049,1.06037,0.318112,2.62318,0.3,1.03019
0.0489049,1.06049,0.318148,2.62334,0.3,1.03025
0.0490049,1.06061,0.318184,2.62349,0.3,1.03031
0.0491049,1.06073,0.31822,2.62365,0.3,1.03037
0.0492049,1.06085,0.318256,2.6238,0.3,1.03043
0.0493049,1.06097,0.318292,2.62396,0.3,1.03049
0.0494049,1.06109,0.318328,2.62411,0.3,1.03055
0.049505,1.06121,0.318363,2.62427,0.3,1.03061
0.049605,1.06133,0.318399,2.62442,0.3,1.03067
0.049705,1.06145,0.318435,2.62458,0.3,1.03073
0.049805,1.06157,0.318471,2.62473,0.3,1.03079
0.049905,1.06169,0.318507,2.62489,0.3,1.03084
0.050005,1.06181,0.318543,2.62504,0.3,1.0309
0.050105,1.06193,0.318579,2.6252,0.3,1.03096
0.050205,1.06205,0.318615,2.62535,0.3,1.03102
0.050305,1.06217,0.31865,2.62551,0.3,1.03108
0.050405,1.06229,0.318686,2.62566,0.3,1.03114
0.0505051,1.06241,0.318722,2.62582,0.3,1.0312
0.0506051,1.06253,0.318758,2.62597,0.3,1.03126
0.0507051,1.06265,0.318794,2.62613,0.3,1.03132
0.0508051,1.06276,0.318829,2.62628,0.3,1.03138
0.0509051,1.06288,0.318865,2.62643,0.3,1.03144
0.0510051,1.063,0.318901,2.62659,0.3,1.0315
0.0511051,1.06312,0.318937,2.62674,0.3,1.03156
0.0512051,1.06324,0.318973,2.6269,0.3,1.03162
0.0513051,1.06336,0.319008,2.62705,0.3,1.03168
0.0514051,1.06348,0.319044,2.62721,0.3,1.03174
0.0515052,1.0636,0.31908,2.62736,0.3,1.0318
0.0516052,1.06372,0.319116,2.62752,0.3,1.03186
0.0517052,1.06384,0.319151,2.62767,0.3,1.03192
0.0518052,1.06396,0.319187,2.62782,0.3,1.03198
0.0519052,1.06408,0.319223,2.62798,0.3,1.03204
0.0520052,1.06419,0.319258,2.62813,0.3,1.0321
0.0521052,1.06431,0.319294,2.62829,0.3,1.03216
0.0522052,1.06443,0.31933,2.62844,0.3,1.03222
0.0523052,1.06455,0.319366,2.62859,0.3,1.03228
0.0524052,1.06467,0.319401,2.62875,0.3,1.03234
0.0525053,1.06479,0.319437,2.6289,0.3,1.03239
0.0526053,1.06491,0.319473,2.62906,0.3,1.03245
0.0527053,1.06503,0.319508,2.62921,0.3,1.03251
0.0528053,1.06515,0.319544,2.62936,0.3,1.03257
0.0529053,1.06527,0.31958,2.62952,0.3,1.03263
0.0530053,1.06538,0.319615,2.62967,0.3,1.03269
0.0531053,1.0655,0.319651,2.62983,0.3,1.03275
0.0532053,1.06562,0.319686,2.62998,0.3,1.03281
0.0533053,1.06574,0.319722,2.63013,0.3,1.03287
0.0534053,1.06586,0.319758,2.63029,0.3,1.03293
0.0535054,1.06598,0.319793,2.63044,0.3,1.03299
0.0536054,1.0661,0.319829,2.63059,0.3,1.03305
0.0537054,1.06621,0.319864,2.63075,0.3,1.03311
0.0538054,1.06633,0.3199,2.6309,0.3,1.03317
0.0539054,1.06645,0.319936,2.63106,0.3,1.03323
0.0540054,1.06657,0.319971,2.63121,0.3,1.03329
0.0541054,1.06669,0.320007,2.63136,0.3,1.03334
0.0542054,1.06681,0.320042,2.63152,0.3,1.0334
0.0543054,1.06693,0.320078,2.63167,0.3,1.03346
0.0544054,1.06704,0.320113,2.63182,0.3,1.03352
0.0545055,1.06716,0.320149,2.63198,0.3,1.03358
0.0546055,1.06728,0.320184,2.63213,0.3,1.03364
0.0547055,1.0674,0.32022,2.63228,0.3,1.0337
0.0548055,1.06752,0.320255,2.63244,0.3,1.03376
0.0549055,1.06764,0.320291,2.63259,0.3,1.03382
0.0550055,1.06775,0.320326,2.63274,0.3,1.03388
0.0551055,1.06787,0.320362,2.63289,0.3,1.03394
0.0552055,1.06799,0.320397,2.63305,0.3,1.034
0.0553055,1.06811,0.320433,2.6332,0.3,1.03405
0.0554055,1.06823,0.320468,2.63335,0.3,1.03411
0.0555056,1.06834,0.320503,2.63351,0.3,1.03417
0.0556056,1.06846,0.320539,2.63366,0.3,1.03423
0.0557056,1.06858,0.320574,2.63381,0.3,1.03429
0.0558056,1.0687,0.32061,2.63397,0.3,1.03435
0.0559056,1.06882,0.320645,2.63412,0.3,1.03441
0.0560056,1.06894,0.320681,2.63427,0.3,1.03447
0.0561056,1.06905,0.320716,2.63442,0.3,1.03453
0.0562056,1.06917,0.320751,2.63458,0.3,1.03459
0.0563056,1.06929,0.320787,2.63473,0.3,1.03464
0.0564056,1.06941,0.320822,2.63488,0.3,1.0347
0.0565057,1.06952,0.320857,2.63503,0.3,1.03476
0.0566057,1.06964,0.320893,2.63519,0.3,1.03482
0.0567057,1.06976,0.320928,2.63534,0.3,1.03488
0.0568057,1.06988,0.320963,2.63549,0.3,1.03494
0.0569057,1.07,0.320999,2.63564,0.3,1.035
0.0570057,1.07011,0.321034,2.6358,0.3,1.03506
0.0571057,1.07023,0.321069,2.63595,0.3,1.03512
0.0572057,1.07035,0.321105,2.6361,0.3,1.03517
0.0573057,1.07047,0.32114,2.63625,0.3,1.03523
0.0574057,1.07058,0.321175,2.63641,0.3,1.03529
0.0575058,1.0707,0.321211,2.63656,0.3,1.03535
0.0576058,1.07082,0.321246,2.63671,0.3,1.03541
0.0577058,1.07094,0.321281,2.63686,0.3,1.03547
0.0578058,1.07105,0.321316,2.63702,0.3,1.03553
0.0579058,1.07117,0.321352,2.63717,0.3,1.03559
0.0580058,1.07129,0.321387,2.63732,0.3,1.03564
0.0581058,1.07141,0.321422,2.63747,0.3,1.0357
0.0582058,1.07152,0.321457,2.63762,0.3,1.03576
0.0583058,1.07164,0.321492,2.63778,0.3,1.03582
0.0584058,1.07176,0.321528,2.63793,0.3,1.03588
0.0585059,1.07188,0.321563,2.63808,0.3,1.03594
0.0586059,1.07199,0.321598,2.63823,0.3,1.036
0.0587059,1.07211,0.321633,2.63838,0.3,1.03606
0.0588059,1.07223,0.321668,2.63853,0.3,1.03611
0.0589059,1.07234,0.321703,2.63869,0.3,1.03617
0.0590059,1.07246,0.321739,2.63884,0.3,1.03623
0.0591059,1.07258,0.321774,2.63899,0.3,1.03629
0.0592059,1.0727,0.321809,2.63914,0.3,1.03635
0.0593059,1.07281,0.321844,2.63929,0.3,1.03641
0.0594059,1.07293,0.321879,2.63944,0.3,1.03647
0.059506,1.07305,0.321914,2.6396,0.3,1.03652
0.059606,1.07316,0.321949,2.63975,0.3,1.03658
0.059706,1.07328,0.321984,2.6399,0.3,1.03664
0.059806,1.0734,0.322019,2.64005,0.3,1.0367
0.059906,1.07352,0.322055,2.6402,0.3,1.03676
0.060006,1.07363,0.32209,2.64035,0.3,1.03682
0.060106,1.07375,0.322125,2.6405,0.3,1.03687
0.060206,1.07387,0.32216,2.64066,0.3,1.03693
0.060306,1.07398,0.322195,2.64081,0.3,1.03699
0.060406,1.0741,0.32223,2.64096,0.3,1.03705
0.0605061,1.07422,0.322265,2.64111,0.3,1.03711
0.0606061,1.07433,0.3223,2.64126,0.3,1.03717
0.0607061,1.07445,0.322335,2.64141,0.3,1.03722
0.0608061,1.07457,0.32237,2.64156,0.3,1.03728
0.0609061,1.07468,0.322405,2.64171,0.3,1.03734
0.0610061,1.0748,0.32244,2.64186,0.3,1.0374
0.0611061,1.07492,0.322475,2.64202,0.3,1.03746
0.0612061,1.07503,0.32251,2.64217,0.3,1.03752
0.0613061,1.07515,0.322545,2.64232,0.3,1.03757
0.0614061,1.07526,0.322579,2.64247,0.3,1.03763
0.0615062,1.07538,0.322614,2.64262,0.3,1.03769
0.0616062,1.0755,0.322649,2.64277,0.3,1.03775
0.0617062,1.07561,0.322684,2.64292,0.3,1.03781
0.0618062,1.07573,0.322719,2.64307,0.3,1.03787
0.0619062,1.07585,0.322754,2.64322,0.3,1.03792
0.0620062,1.07596,0.322789,2.64337,0.3,1.03798
0.0621062,1.07608,0.322824,2.64352,0.3,1.03804
0.0622062,1.0762,0.322859,2.64367,0.3,1.0381
0.0623062,1.07631,0.322894,2.64382,0.3,1.03816
0.0624062,1.07643,0.322928,2.64397,0.3,1.03821
0.0625063,1.07654,0.322963,2.64412,0.3,1.03827
0.0626063,1.07666,0.322998,2.64427,0.3,1.03833
0.0627063,1.07678,0.323033,2.64443,0.3,1.03839
0.0628063,1.07689,0.323068,2.64458,0.3,1.03845
0.0629063,1.07701,0.323102,2.64473,0.3,1.0385
0.0630063,1.07712,0.323137,2.64488,0.3,1.03856
0.0631063,1.07724,0.323172,2.64503,0.3,1.03862
0.0632063,1.07736,0.323207,2.64518,0.3,1.03868
0.0633063,1.07747,0.323242,2.64533,0.3,1.03874
0.0634063,1.07759,0.323276,2.64548,0.3,1.03879
0.0635064,1.0777,0.323311,2.64563,0.3,1.03885
0.0636064,1.07782,0.323346,2.64578,0.3,1.03891
0.0637064,1.07794,0.323381,2.64593,0.3,1.03897
0.0638064,1.07805,0.323415,2.64608,0.3,1.03903
0.0639064,1.07817,0.32345,2.64623,0.3,1.03908
0.0640064,1.07828,0.323485,2.64638,0.3,1.03914
0.0641064,1.0784,0.323519,2.64653,0.3,1.0392
0.0642064,1.07851,0.323554,2.64667,0.3,1.03926
0.0643064,1.07863,0.323589,2.64682,0.3,1.03931
0.0644064,1.07874,0.323623,2.64697,0.3,1.03937
0.0645065,1.07886,0.323658,2.64712,0.3,1.03943
0.0646065,1.07898,0.323693,2.64727,0.3,1.03949
0.0647065,1.07909,0.323727,2.64742,0.3,1.03955
0.0648065,1.07921,0.323762,2.64757,0.3,1.0396
0.0649065,1.07932,0.323797,2.64772,0.3,1.03966
0.0650065,1.07944,0.323831,2.64787,0.3,1.03972
0.0651065,1.07955,0.323866,2.64802,0.3,1.03978
0.0652065,1.07967,0.3239,2.64817,0.3,1.03983
0.0653065,1.07978,0.323935,2.64832,0.3,1.03989
0.0654065,1.0799,0.323969,2.64847,0.3,1.03995
0.0655066,1.08001,0.324004,2.64862,0.3,1.04001
0.0656066,1.08013,0.324039,2.64877,0.3,1.04006
0.0657066,1.08024,0.324073,2.64892,0.3,1.04012
0.0658066,1.08036,0.324108,2.64906,0.3,1.04018
0.0659066,1.08047,0.324142,2.64921,0.3,1.04024
0.0660066,1.08059,0.324177,2.64936,0.3,1.04029
0.0661066,1.0807,0.324211,2.64951,0.3,1.04035
0.0662066,1.08082,0.324246,2.64966,0.3,1.04041
0.0663066,1.08093,0.32428,2.64981,0.3,1.04047
0.0664066,1.08105,0.324315,2.64996,0.3,1.04052
0.0665067,1.08116,0.324349,2.65011,0.3,1.04058
0.0666067,1.08128,0.324384,2.65026,0.3,1.04064
0.0667067,1.08139,0.324418,2.6504,0.3,1.0407
0.0668067,1.08151,0.324452,2.65055,0.3,1.04075
0.0669067,1.08162,0.324487,2.6507,0.3,1.04081
0.0670067,1.08174,0.324521,2.65085,0.3,1.04087
0.0671067,1.08185,0.324556,2.651,0.3,1.04093
0.0672067,1.08197,0.32459,2.65115,0.3,1.04098
0.0673067,1.08208,0.324624,2.6513,0.3,1.04104
0.0674067,1.0822,0.324659,2.65144,0.3,1.0411
0.0675068,1.08231,0.324693,2.65159,0.3,1.04116
0.0676068,1.08243,0.324728,2.65174,0.3,1.04121
0.0677068,1.08254,0.324762,2.65189,0.3,1.04127
0.0678068,1.08265,0.324796,2.65204,0.3,1.04133
0.0679068,1.08277,0.324831,2.65219,0.3,1.04138
0.0680068,1.08288,0.324865,2.65233,0.3,1.04144
0.0681068,1.083,0.324899,2.65248,0.3,1.0415
0.0682068,1.08311,0.324933,2.65263,0.3,1.04156
0.0683068,1.08323,0.324968,2.65278,0.3,1.04161
0.0684068,1.08334,0.325002,2.65293,0.3,1.04167
0.0685069,1.08345,0.325036,2.65307,0.3,1.04173
0.0686069,1.08357,0.325071,2.65322,0.3,1.04178
0.0687069,1.08368,0.325105,2.65337,0.3,1.04184
0.0688069,1.0838,0.325139,2.65352,0.3,1.0419
0.0689069,1.08391,0.325173,2.65366,0.3,1.04196
0.0690069,1.08403,0.325208,2.65381,0.3,1.04201
0.0691069,1.08414,0.325242,2.65396,0.3,1.04207
0.0692069,1.08425,0.325276,2.65411,0.3,1.04213
0.0693069,1.08437,0.32531,2.65426,0.3,1.04218
0.0694069,1.08448,0.325344,2.6544,0.3,1.04224
0.069507,1.08459,0.325378,2.65455,0.3,1.0423
0.069607,1.08471,0.325413,2.6547,0.3,1.04235
0.069707,1.08482,0.325447,2.65485,0.3,1.04241
0.069807,1.08494,0.325481,2.65499,0.3,1.04247
0.069907,1.08505,0.325515,2.65514,0.3,1.04253
0.070007,1.08516,0.325549,2.65529,0.3,1.04258
0.070107,1.08528,0.325583,2.65543,0.3,1.04264
0.070207,1.08539,0.325617,2.65558,0.3,1.0427
0.070307,1.0855,0.325651,2.65573,0.3,1.04275
0.070407,1.08562,0.325686,2.65588,0.3,1.04281
0.0705071,1.08573,0.32572,2.65602,0.3,1.04287
0.0706071,1.08585,0.325754,2.65617,0.3,1.04292
0.0707071,1.08596,0.325788,2.65632,0.3,1.04298
0.0708071,1.08607,0.325822,2.65646,0.3,1.04304
0.0709071,1.08619,0.325856,2.65661,0.3,1.04309
0.0710071,1.0863,0.32589,2.65676,0.3,1.04315
0.0711071,1.08641,0.325924,2.6569,0.3,1.04321
0.0712071,1.08653,0.325958,2.65705,0.3,1.04326
0.0713071,1.08664,0.325992,2.6572,0.3,1.04332
0.0714071,1.08675,0.326026,2.65734,0.3,1.04338
0.0715072,1.08687,0.32606,2.65749,0.3,1.04343
0.0716072,1.08698,0.326094,2.65764,0.3,1.04349
0.0717072,1.08709,0.326128,2.65778,0.3,1.04355
0.0718072,1.08721,0.326162,2.65793,0.3,1.0436
0.0719072,1.08732,0.326195,2.65808,0.3,1.04366
0.0720072,1.08743,0.326229,2.65822,0.3,1.04372
0.0721072,1.08754,0.326263,2.65837,0.3,1.04377
0.0722072,1.08766,0.326297,2.65852,0.3,1.04383
0.0723072,1.08777,0.326331,2.65866,0.3,1.04389
0.0724072,1.08788,0.326365,2.65881,0.3,1.04394
0.0725073,1.088,0.326399,2.65895,0.3,1.044
0.0726073,1.08811,0.326433,2.6591,0.3,1.04405
0.0727073,1.08822,0.326466,2.65925,0.3,1.04411
0.0728073,1.08833,0.3265,2.65939,0.3,1.04417
0.0729073,1.08845,0.326534,2.65954,0.3,1.04422
0.0730073,1.08856,0.326568,2.65969,0.3,1.04428
0.0731073,1.08867,0.326602,2.65983,0.3,1.04434
0.0732073,1.08879,0.326636,2.65998,0.3,1.04439
0.0733073,1.0889,0.326669,2.66012,0.3,1.04445
0.0734073,1.08901,0.326703,2.66027,0.3,1.04451
0.0735074,1.08912,0.326737,2.66041,0.3,1.04456
0.0736074,1.08924,0.326771,2.66056,0.3,1.04462
0.0737074,1.08935,0.326804,2.66071,0.3,1.04467
0.0738074,1.08946,0.326838,2.66085,0.3,1.04473
0.0739074,1.08957,0.326872,2.661,0.3,1.04479
0.0740074,1.08968,0.326905,2.66114,0.3,1.04484
0.0741074,1.0898,0.326939,2.66129,0.3,1.0449
0.0742074,1.08991,0.326973,2.66143,0.3,1.04495
0.0743074,1.09002,0.327007,2.66158,0.3,1.04501
0.0744074,1.09013,0.32704,2.66172,0.3,1.04507
0.0745075,1.09025,0.327074,2.66187,0.3,1.04512
0.0746075,1.09036,0.327107,2.66201,0.3,1.04518
0.0747075,1.09047,0.327141,2.66216,0.3,1.04524
0.0748075,1.09058,0.327175,2.6623,0.3,1.04529
0.0749075,1.09069,0.327208,2.66245,0.3,1.04535
0.0750075,1.09081,0.327242,2.66259,0.3,1.0454
0.0751075,1.09092,0.327276,2.66274,0.3,1.04546
0.0752075,1.09103,0.327309,2.66288,0.3,1.04552
0.0753075,1.09114,0.327343,2.66303,0.3,1.04557
0.0754075,1.09125,0.327376,2.66317,0.3,1.04563
0.0755076,1.09137,0.32741,2.66332,0.3,1.04568
0.0756076,1.09148,0.327443,2.66346,0.3,1.04574
0.0757076,1.09159,0.327477,2.66361,0.3,1.04579
0.0758076,1.0917,0.32751,2.66375,0.3,1.04585
0.0759076,1.09181,0.327544,2.6639,0.3,1.04591
0.0760076,1.09192,0.327577,2.66404,0.3,1.04596
0.0761076,1.09204,0.327611,2.66419,0.3,1.04602
0.0762076,1.09215,0.327644,2.66433,0.3,1.04607
0.0763076,1.09226,0.327678,2.66448,0.3,1.04613
0.0764076,1.09237,0.327711,2.66462,0.3,1.04619
0.0765077,1.09248,0.327745,2.66476,0.3,1.04624
0.0766077,1.09259,0.327778,2.66491,0.3,1.0463
0.0767077,1.0927,0.327811,2.66505,0.3,1.04635
0.0768077,1.09282,0.327845,2.6652,0.3,1.04641
0.0769077,1.09293,0.327878,2.66534,0.3,1.04646
0.0770077,1.09304,0.327912,2.66549,0.3,1.04652
0.0771077,1.09315,0.327945,2.66563,0.3,1.04658
0.0772077,1.09326,0.327978,2.66577,0.3,1.04663
0.0773077,1.09337,0.328012,2.66592,0.3,1.04669
0.0774077,1.09348,0.328045,2.66606,0.3,1.04674
0.0775078,1.09359,0.328078,2.6662,0.3,1.0468
0.0776078,1.09371,0.328112,2.66635,0.3,1.04685
0.0777078,1.09382,0.328145,2.66649,0.3,1.04691
0.0778078,1.09393,0.328178,2.66664,0.3,1.04696
0.0779078,1.09404,0.328212,2.66678,0.3,1.04702
0.0780078,1.09415,0.328245,2.66692,0.3,1.04707
0.0781078,1.09426,0.328278,2.66707,0.3,1.04713
0.0782078,1.09437,0.328311,2.66721,0.3,1.04719
0.0783078,1.09448,0.328345,2.66735,0.3,1.04724
0.0784078,1.09459,0.328378,2.6675,0.3,1.0473
0.0785079,1.0947,0.328411,2.66764,0.3,1.04735
0.0786079,1.09481,0.328444,2.66778,0.3,1.04741
0.0787079,1.09492,0.328477,2.66793,0.3,1.04746
0.0788079,1.09504,0.328511,2.66807,0.3,1.04752
0.0789079,1.09515,0.328544,2.66821,0.3,1.04757
0.0790079,1.09526,0.328577,2.66836,0.3,1.04763
0.0791079,1.09537,0.32861,2.6685,0.3,1.04768
0.0792079,1.09548,0.328643,2.66864,0.3,1.04774
0.0793079,1.09559,0.328676,2.66879,0.3,1.04779
0.0794079,1.0957,0.328709,2.66893,0.3,1.04785
0.079508,1.09581,0.328743,2.66907,0.3,1.0479
0.079608,1.09592,0.328776,2.66921,0.3,1.04796
0.079708,1.09603,0.328809,2.66936,0.3,1.04801
0.079808,1.09614,0.328842,2.6695,0.3,1.04807
0.079908,1.09625,0.328875,2.66964,0.3,1.04812
0.080008,1.09636,0.328908,2.66979,0.3,1.04818
0.080108,1.09647,0.328941,2.66993,0.3,1.04823
0.080208,1.09658,0.328974,2.67007,0.3,1.04829
0.080308,1.09669,0.329007,2.67021,0.3,1.04834
0.080408,1.0968,0.32904,2.67036,0.3,1.0484
0.0805081,1.09691,0.329073,2.6705,0.3,1.04845
0.0806081,1.09702,0.329106,2.67064,0.3,1.04851
0.0807081,1.09713,0.329139,2.67078,0.3,1.04856
0.0808081,1.09724,0.329172,2.67092,0.3,1.04862
0.0809081,1.09735,0.329205,2.67107,0.3,1.04867
0.0810081,1.09746,0.329238,2.67121,0.3,1.04873
0.0811081,1.09757,0.329271,2.67135,0.3,1.04878
0.0812081,1.09768,0.329303,2.67149,0.3,1.04884
0.0813081,1.09779,0.329336,2.67164,0.3,1.04889
0.0814081,1.0979,0.329369,2.67178,0.3,1.04895
0.0815082,1.09801,0.329402,2.67192,0.3,1.049
0.0816082,1.09812,0.329435,2.67206,0.3,1.04906
0.0817082,1.09823,0.329468,2.6722,0.3,1.04911
0.0818082,1.09834,0.329501,2.67234,0.3,1.04917
0.0819082,1.09845,0.329534,2.67249,0.3,1.04922
0.0820082,1.09855,0.329566,2.67263,0.3,1.04928
0.0821082,1.09866,0.329599,2.67277,0.3,1.04933
0.0822082,1.09877,0.329632,2.67291,0.3,1.04939
0.0823082,1.09888,0.329665,2.67305,0.3,1.04944
0.0824082,1.09899,0.329697,2.67319,0.3,1.0495
0.0825083,1.0991,0.32973,2.67334,0.3,1.04955
0.0826083,1.09921,0.329763,2.67348,0.3,1.0496
0.0827083,1.09932,0.329796,2.67362,0.3,1.04966
0.0828083,1.09943,0.329828,2.67376,0.3,1.04971
0.0829083,1.09954,0.329861,2.6739,0.3,1.04977
0.0830083,1.09965,0.329894,2.67404,0.3,1.04982
0.0831083,1.09976,0.329927,2.67418,0.3,1.04988
0.0832083,1.09986,0.329959,2.67432,0.3,1.04993
0.0833083,1.09997,0.329992,2.67446,0.3,1.04999
0.0834083,1.10008,0.330024,2.67461,0.3,1.05004
0.0835084,1.10019,0.330057,2.67475,0.3,1.0501
0.0836084,1.1003,0.33009,2.67489,0.3,1.05015
0.0837084,1.10041,0.330122,2.67503,0.3,1.0502
0.0838084,1.10052,0.330155,2.67517,0.3,1.05026
0.0839084,1.10063,0.330188,2.67531,0.3,1.05031
0.0840084,1.10073,0.33022,2.67545,0.3,1.05037
0.0841084,1.10084,0.330253,2.67559,0.3,1.05042
0.0842084,1.10095,0.330285,2.67573,0.3,1.05048
0.0843084,1.10106,0.330318,2.67587,0.3,1.05053
0.0844084,1.10117,0.33035,2.67601,0.3,1.05058
0.0845085,1.10128,0.330383,2.67615,0.3,1.05064
0.0846085,1.10138,0.330415,2.67629,0.3,1.05069
0.0847085,1.10149,0.330448,2.67643,0.3,1.05075
0.0848085,1.1016,0.33048,2.67657,0.3,1.0508
0.0849085,1.10171,0.330513,2.67671,0.3,1.05085
0.0850085,1.10182,0.330545,2.67685,0.3,1.05091
0.0851085,1.10193,0.330578,2.67699,0.3,1.05096
0.0852085,1.10203,0.33061,2.67713,0.3,1.05102
0.0853085,1.10214,0.330643,2.67727,0.3,1.05107
0.0854085,1.10225,0.330675,2.67741,0.3,1.05112
0.0855086,1.10236,0.330707,2.67755,0.3,1.05118
0.0856086,1.10247,0.33074,2.67769,0.3,1.05123
0.0857086,1.10257,0.330772,2.67783,0.3,1.05129
0.0858086,1.10268,0.330804,2.67797,0.3,1.05134
0.0859086,1.10279,0.330837,2.67811,0.3,1.05139
0.0860086,1.1029,0.330869,2.67825,0.3,1.05145
0.0861086,1.103,0.330901,2.67839,0.3,1.0515
0.0862086,1.10311,0.330934,2.67853,0.3,1.05156
0.0863086,1.10322,0.330966,2.67867,0.3,1.05161
0.0864086,1.10333,0.330998,2.67881,0.3,1.05166
0.0865087,1.10344,0.331031,2.67895,0.3,1.05172
0.0866087,1.10354,0.331063,2.67909,0.3,1.05177
0.0867087,1.10365,0.331095,2.67923,0.3,1.05183
0.0868087,1.10376,0.331127,2.67937,0.3,1.05188
0.0869087,1.10387,0.33116,2.67951,0.3,1.05193
0.0870087,1.10397,0.331192,2.67964,0.3,1.05199
0.0871087,1.10408,0.331224,2.67978,0.3,1.05204
0.0872087,1.10419,0.331256,2.67992,0.3,1.05209
0.0873087,1.10429,0.331288,2.68006,0.3,1.05215
0.0874087,1.1044,0.331321,2.6802,0.3,1.0522
0.0875088,1.10451,0.331353,2.68034,0.3,1.05225
0.0876088,1.10462,0.331385,2.68048,0.3,1.05231
0.0877088,1.10472,0.331417,2.68062,0.3,1.05236
0.0878088,1.10483,0.331449,2.68076,0.3,1.05242
0.0879088,1.10494,0.331481,2.68089,0.3,1.05247
0.0880088,1.10504,0.331513,2.68103,0.3,1.05252
0.0881088,1.10515,0.331545,2.68117,0.3,1.05258
0.0882088,1.10526,0.331577,2.68131,0.3,1.05263
0.0883088,1.10536,0.331609,2.68145,0.3,1.05268
0.0884088,1.10547,0.331642,2.68159,0.3,1.05274
0.0885089,1.10558,0.331674,2.68172,0.3,1.05279
0.0886089,1.10569,0.331706,2.68186,0.3,1.05284
0.0887089,1.10579,0.331738,2.682,0.3,1.0529
0.0888089,1.1059,0.33177,2.68214,0.3,1.05295
0.0889089,1.10601,0.331802,2.68228,0.3,1.053
0.0890089,1.10611,0.331834,2.68241,0.3,1.05306
0.0891089,1.10622,0.331865,2.68255,0.3,1.05311
0.0892089,1.10632,0.331897,2.68269,0.3,1.05316
0.0893089,1.10643,0.331929,2.68283,0.3,1.05322
0.0894089,1.10654,0.331961,2.68297,0.3,1.05327
0.089509,1.10664,0.331993,2.6831,0.3,1.05332
0.089609,1.10675,0.332025,2.68324,0.3,1.05338
0.089709,1.10686,0.332057,2.68338,0.3,1.05343
0.089809,1.10696,0.332089,2.68352,0.3,1.05348
0.089909,1.10707,0.332121,2.68365,0.3,1.05353
0.090009,1.10717,0.332152,2.68379,0.3,1.05359
0.090109,1.10728,0.332184,2.68393,0.3,1.05364
0.090209,1.10739,0.332216,2.68407,0.3,1.05369
0.090309,1.10749,0.332248,2.6842,0.3,1.05375
0.090409,1.1076,0.33228,2.68434,0.3,1.0538
0.0905091,1.1077,0.332311,2.68448,0.3,1.05385
0.0906091,1.10781,0.332343,2.68461,0.3,1.05391
0.0907091,1.10792,0.332375,2.68475,0.3,1.05396
0.0908091,1.10802,0.332407,2.68489,0.3,1.05401
0.0909091,1.10813,0.332438,2.68503,0.3,1.05406
0.0910091,1.10823,0.33247,2.68516,0.3,1.05412
0.0911091,1.10834,0.332502,2.6853,0.3,1.05417
0.0912091,1.10845,0.332534,2.68544,0.3,1.05422
0.0913091,1.10855,0.332565,2.68557,0.3,1.05428
0.0914091,1.10866,0.332597,2.68571,0.3,1.05433
0.0915092,1.10876,0.332629,2.68585,0.3,1.05438
0.0916092,1.10887,0.33266,2.68598,0.3,1.05443
0.0917092,1.10897,0.332692,2.68612,0.3,1.05449
0.0918092,1.10908,0.332723,2.68626,0.3,1.05454
0.0919092,1.10918,0.332755,2.68639,0.3,1.05459
0.0920092,1.10929,0.332787,2.68653,0.3,1.05464
0.0921092,1.10939,0.332818,2.68666,0.3,1.0547
0.0922092,1.1095,0.33285,2.6868,0.3,1.05475
0.0923092,1.1096,0.332881,2.68694,0.3,1.0548
0.0924092,1.10971,0.332913,2.68707,0.3,1.05485
0.0925093,1.10981,0.332944,2.68721,0.3,1.05491
0.0926093,1.10992,0.332976,2.68735,0.3,1.05496
0.0927093,1.11002,0.333007,2.68748,0.3,1.05501
0.0928093,1.11013,0.333039,2.68762,0.3,1.05506
0.0929093,1.11023,0.33307,2.68775,0.3,1.05512
0.0930093,1.11034,0.333102,2.68789,0.3,1.05517
0.0931093,1.11044,0.333133,2.68802,0.3,1.05522
0.0932093,1.11055,0.333165,2.68816,0.3,1.05527
